Complaint#,Code,Invoice,Seq,Order#,Customer,DT Complaint,Amt Claim,Return,Prod Group,Desc,Qty Claim,Close,Dt Approved,Amt Approved,Plant,CSC,Closing Text,SalesRep,ProdType,CCAR CostCenter,ShipTo,Invoice Amt,Sort Code,TX Code,Confirm To
AM00063,P2,VW10688,A1,WV1A417,"HUGO'S INDUSTRIAL SUPPLY, INC",01/20/2020,505.26,N,SW,PRODUCTION KEY-IN ERROR: DOUBLE OF THE WEIGHT TO PLT# 2200047063,372,*,02/20/2020,505.26,AMJK,CSM,CREDIT ,SWPB,PSB,, HUGOSKC03,10105.2,H263,RS,HUGOSIN08
AM00064,S7,VW10581,A1,WV1A299,RJ & K SALES INC,01/21/2020,31.4,N,SW,DAMAGED IN TRANSIT - 1 RL,31.72,*,01/30/2020,31.4,AMJK,CSM,"XPO, SUGGEST TO SCRAP IN FIELD 1 RL",SWMZ,EHB,, RJKSAGR03,6060.64,R196,RS,RJKSAGR03
AM00065,M6,VD10138,A1,DUCA045,PREMIER SPECIALTY PRODUCTS INC.,01/22/2020,472,N,CT,"PRICE WAS BEING OVER-CHARGED
",0,*,02/07/2020,472,AMJK,BO,CREDIT PRICE DISCREPANCY,KH,NL,, PSPINSF01,6582.35,C01K,RS,COREMBU0A
AM00066,M1,UW71040,A2,WU7A729,CROWN PACKAGING CORP.,01/22/2020,144.11,N,SW,KEY-IN ERROR - WRONG SHIP-TO ADDRESS,0,*,02/07/2020,144.11,AMJK,MN,CREDIT ,SWMN,ELB,, CROWNHA01,3244.75,C150,RS,CROWNCH02
AM00067,M3,UBB0739,A2,BUAA992,CASTLE-PIERCE CORPORATION,01/22/2020,80.84,N,BP,per customer price should be 1.36 instead of 1.38,4042,*,01/30/2020,80.84,AMJK,MR,price,CFBL,HD,, CASTLOS03,5577.96,C834,RS,CASTLOS02
AM00068,M3,UBA1820,A1,BUAA310,NAVIS INDUSTRIES,01/22/2020,390.22,N,BP,"PRICE SHOUDL BE .89 INSTEAD OF .90
SPR SIGNED 10/14/19 FOR EFFECTIVE DATE 10/14 FOR CL20-50 PRICE .89/LB
FILM SHIPPED 10/29/19",39022,*,01/24/2020,390.22,AMJK,MR,price,CFJM,CL,, NAVISEL01,35119.8,NA54,RS,NAVISEL01
AM00069,T1,VW10762,A1,WUCA777,ASSOCIATED PACKAGING - TAMPA,01/22/2020,35.67,N,SW,DAMAGED IN TRANSIT - 1 RL,36.4,*,01/30/2020,35.67,AMJK,EV,"FEDEX, SUGGEST TO SCRAP IN FIELD",SWKM,EUB,, ASSOCTA09,9987.6,AA23,RS,ASSOCTA09
AM00070,P1,UBC0789,A1,BUBB021,PLASTICOS BANDREX. S.A. DE C.V.,01/23/2020,39819.86,N,BP,"CURLING ISSUES (are we going to return this?)
Customer is claiming material rejected by end users.
Customer is claiming import fees and freight expenses.",30625.88,*,04/09/2020,22339.86,AMJK,PV,DMR 01-64 curling issue,AMCP,PP,, BANDRLA02,39638.87,D029,ES,PLASTZA01
AM00071,M1,VW10738,A1,WUCA935,ROCKY MOUNTAIN PIONEER / PIONEER PKG,01/23/2020,6083.2,Y,SW,"KEY IN ERROR - WRONG ITEM
NEEDED 18"" NOT 16""
",5530,*,02/26/2020,6083.2,AMAZ,SV,RTN 320 CS BACK TO FG,SWCK,HLB,, ROCKYAU02,6083.2,P399,RS,ROCKYAU02
AM00072,R1,UBA1052,A1,BU8A087,CP FLEXIBLE PACKAGING,01/23/2020,7031.79,N,BP,"CP-Flexible should be receiving $.015/lb consignment discount on their orders, new billing orders have been revised going forward.",0,*,01/30/2020,7031.79,AMJK,DB,Consignment discount,CFGF,AA,, CPFLEBU03,9662.63,F020,RS,CPFLEBU01
AM00073,P1,VB10093,A1,BUCA342,TRANSCENDIA,01/23/2020,348.43,N,BP,"Loose Master roll received -  pictures attached 151 lbs
Inteplast Reference Number: 000419139
",151,*,02/05/2020,348.43,AMJK,PV,01CF4E loose master roll,CFJM,BA,, TRANSGR03,34242.51,T025,RS,TRANSGR03
AM00075,P1,UW51050,A1,WU5A442,DOT SYSTEM. INC,01/24/2020,196.9,N,SW,"CRUSHED CORE - 11 RL, PHOTO UPLOADED",0,*,02/07/2020,196.9,AMJK,CMB,SCRAP IN FIELD 11 RL,SWBU,PSB,6252, DOTSYDA04,16699.36,DA15,RS,DOTSYDA04
AM00076,T1,VW10871,A1,WV1A088,H.E.BAUMRUCKER,01/27/2020,161.35,N,SW,DAMAGED IN TRANSIT - 5 RL,177.25,*,01/30/2020,161.35,AMJK,CSM,"CAL FREIGHT, SCRAP IN FIELD 5 RL",SWMZ,ELB,, HEBAUIT01,1290.8,H085,RS,HEBAUIT01
AM00077,P1,TBC1006,A1,BTBA852,FORT DEARBORN COMPANY,01/28/2020,5300.27,Y,BP,"wrinkles causing problems while running job, also found wrinkles after removing packaging to stage for job. Will return all rolls to plant",3613,*,03/13/2020,5300.27,AMJK,PV,#6399159 wrinkles return to plant/downtime,CFDP,YCL,, FORTDLE02 FORTDWA01,8781.46,F255,RS,FORTDLE01
AM00077,P1,TBC1006,A2,BTBA852,FORT DEARBORN COMPANY,01/28/2020,800,N,BP,downtime 2 hours for running rolls with wrinkles,0,*,03/13/2020,800,AMJK,PV,#6399159 wrinkles return to plant/downtime,CFDP,,, FORTDLE02 FORTDWA01,8781.46,F255,RS,FORTDLE01
AM00077,P1,UB20303,A1,BU1B087,FORT DEARBORN COMPANY,01/27/2020,3781.24,Y,BP,"Wrinkles in rolls 2053 lbs +   Downtime 3 hours : 1,200
0004100621
0004100640
0004101466
0004101467
",2752,*,03/13/2020,3781.24,AMJK,PV,#6399159 wrinkles return to plant/downtime,CFDP,YCL,, FORTDLE02 FORTDWA01,16084.04,F255,RS,FORTDWA01
AM00077,P1,UB20303,A2,BU1B087,FORT DEARBORN COMPANY,01/29/2020,2846.27,N,BP,downtime 3 hours,0,*,03/13/2020,2846.27,AMJK,PV,#6399159 wrinkles return to plant/downtime,CFDP,,, FORTDLE02 FORTDWA01,16084.04,F255,RS,FORTDWA01
AM00077,P1,UB91662,A1,BU4A502,FORT DEARBORN COMPANY,01/27/2020,859.86,Y,BP,"Wrinkles in rolls
0004125475
0004125376
0004124855",694,*,03/13/2020,859.86,AMJK,SE,#6399159 wrinkles return to plant/downtime,CFDP,YCL,, FORTDLE02 FORTDWA01,35859.14,F255,RS,FORTDWA01
AM00078,M4,VB11189,A1,BUCA331,C-P FLEXIBLE PACKAGING,01/27/2020,1133.34,N,BP,"Customer arranged the pick up of BXUH233
Requesting freight allowance credit for $0.03/lb on 37,778 lbs ",0,*,01/30/2020,1133.34,AMJK,MR,freight allowance,CFLD,,, CPFLEYO02,9788.66,C047,RS,CPFLEYO01
AM00079,P1,UBC0056,A1,BU8A198,"BEMIS COMPANY,INC",01/27/2020,1911.67,N,BP,"Mill splice broke. #9081800221
Machine Downtime: 2 Hours / $1,100.00
Defective Processed Goods: 299 Lbs / $761.67
Additional Costs (shipping, storage, and handling): $50.00
Total Claim Value: $1,911.67",299,*,03/04/2020,1911.67,AMSC,GO,#200467134 splice broke,CFBL,BRT,, BEMISLA04,3833.62,C035,RS,BEMISNE01
AM00080,P1,UBC0023,A1,BUAA325,"BEMIS COMPANY,INC",01/27/2020,1079.8,N,BP,"Description of Issue: Spots in the film
Vendor Lot and Roll ID = 9101500706
Claim Breakdown:
Defective Raw Material to be dispositioned and credited at purchase price: Quantity = 1,055.524 Lbs / Price = $1,079.80
Secondary Claim Breakdown:
Defective Processed Goods: 226 Lbs / $628.89
Additional Costs (shipping, storage, and handling): $50.00
Total Secondary Claim Value: $1,778.89
Total Claim Value: $2,858.69",1055.52,*,02/18/2020,1079.8,AMJK,GO,#200463751 spots  in film,CFBL,BRT,, BEMISLA04,38980.39,C035,RS,BEMISNE01
AM00080,P1,UBC0023,A2,BUAA325,"BEMIS COMPANY,INC",01/27/2020,1778.89,N,BP,"Spots in the film # 9101500706
Quantity = 1,055.524 Lbs / Price = $1,079.80
Defective Processed Goods: 226 Lbs / $628.89
Additional Costs (shipping, storage, and handling): $50.00

Total Claim Value: $2,858.69",0,*,02/18/2020,1778.89,AMJK,GO,#200463751 spots  in film,CFBL,,, BEMISLA04,38980.39,C035,RS,BEMISNE01
AM00081,M3,UWB0613,A1,WUBA185,UNITED PACKAGING SUPPLY,01/27/2020,2304,N,SW,PRICE DISPUTE - WRONG PRICE ON P.O.,0,*,01/30/2020,2304,AMAZ,CS,CREDIT PRICE DISCREPANCY ,SWAN,EPB,, BURLIRE02,13824,U064,RS,UNITEBR16
AM00082,R1,UBC1805,A1,BUCA428,FORT DEARBORN COMPANY,01/27/2020,17099.86,N,BP,"PepsiCo Beverage Rebate - Q3/Q4 2019
Films sold to Fort Dearborn
YCL80 = 773 lb. 
TA57 = 56,854 lb. 
Total lbs = 57,627 lb. 
Total rebate = $17,099.86",57627,*,02/03/2020,17099.86,AMJK,KS,Q3/Q4 Rebate PepsiCo,CFDP,YCL,, FORTDLE02,48032.4,F255,RS,FORTDLE01
AM00083,M5,UBC1485,A1,BU9A139,AMERICAN PACKAGING CORP.,01/27/2020,1271.77,N,BP,Discount Charge for Citibank Payment. ,0,*,01/30/2020,1271.77,AMJK,YM,Citibank discount,CFGF,,, AMERICH55 AMERIDM08 BADGEFR02,8156.93,A050,RS,AMERICO05
AM00083,M5,UBC1493,A1,BU9A424,AMERICAN PACKAGING CORP.,01/27/2020,695.47,N,BP,Discount Charge for Citibank Payment. ,0,*,01/30/2020,695.47,AMSC,YM,Citibank discount,CFGF,,, AMERICH55 AMERIDM08 BADGEFR02,1917.26,A050,RS,AMERISC01
AM00083,M5,UBC1532,A1,BUBA628,AMERICAN PACKAGING CORP.,01/27/2020,3915.85,N,BP,Discount Charge for Citibank Payment. ,0,*,01/30/2020,3915.85,AMJK,YM,Citibank discount,CFGF,,, AMERICH55 AMERIDM08 BADGEFR02,15220.3,A050,RS,AMERISC01
AM00083,M5,UBC1889,A1,BUAA354,AMERICAN PACKAGING CORP.,01/27/2020,105.45,N,BP,Discount Charge for Citibank Payment. ,0,*,01/30/2020,105.45,AMJK,YM,Citibank discount,CFGF,,, AMERICH55 AMERIDM08 BADGEFR02,5519.65,A050,RS,AMERICO05
AM00083,M5,VB10068,A1,BUAB061,AMERICAN PACKAGING CORP.,01/27/2020,679.14,N,BP,Discount Charge for Citibank Payment. ,0,*,01/30/2020,679.14,AMJK,YM,Citibank discount,CFGF,,, AMERICH55 AMERIDM08 BADGEFR02,41635.73,A050,RS,AMERICO05
AM00083,M5,VB10448,A1,BUAA746,AMERICAN PACKAGING CORP.,01/27/2020,604.06,N,BP,Discount Charge for Citibank Payment. ,0,*,01/30/2020,604.06,AMJK,YM,Citibank discount,CFGF,,, AMERICH55 AMERIDM08 BADGEFR02,3551.11,A050,RS,AMERICO05
AM00083,M5,VB10575,A1,BUBA565,AMERICAN PACKAGING CORP.,01/27/2020,470.43,N,BP,Discount Charge for Citibank Payment. ,0,*,01/30/2020,470.43,AMJK,YM,Citibank discount,CFGF,,, AMERICH55 AMERIDM08 BADGEFR02,42026.82,A050,RS,AMERICO05
AM00083,M5,VB10857,A1,BUBA565,AMERICAN PACKAGING CORP.,01/27/2020,461.75,N,BP,"Discount Charge for Citibank Payment.
",0,*,01/30/2020,461.75,AMJK,YM,Citibank discount,CFGF,,, AMERICH55 AMERIDM08 BADGEFR02,41085.49,A050,RS,AMERICO05
AM00084,M5,UWB0352,A1,WUBA111,PREFERRED PLASTICS AND PACKAGING,01/28/2020,91.72,N,SW,SAMPLE - 4 RL,100.8,*,01/30/2020,91.72,AMJK,CS,CREDIT SAMPLE,SWKC,EHL,, PREFEMO01,6879,P290,RS,PREFELY01
AM00085,M5,UWB0350,A1,WUAA800,PREFERRED PLASTICS AND PACKAGING,01/28/2020,51.66,N,SW,SAMPLE - 2 CS,56.16,*,02/03/2020,51.66,AMJK,CS,CREDIT SAMPLE,SWKC,HTK,, PREFEMO01,13852.8,P290,RS,PREFELY01
AM00086,DE,UB91029,A1,BU9A409,FORT DEARBORN COMPANY,01/28/2020,593.66,N,BP,"YCL80 rolls = 774 lb. 
Owed: $0.767/lb. 
Total owed= $593.66

Grand Total = $24,649.39",774,*,02/03/2020,593.66,AMJK,KS,Debit Pepsi usage,CFDP,YCL,, FORTDLE02 FORTDSP01,40825.58,F255,RS,FORTDLE01
AM00086,DE,UBB0524,A1,BUAA163,FORT DEARBORN COMPANY,01/28/2020,24055.73,N,BP,"Fort Dearborn Debit - Q3/Q4 2019
Films shipped to Pepsi Co
TA57 Sheets = 56,852 lb. 
Owed: Q3-$0.37/lb,Q4-$0.504/lb 
Total owed: $24,055.73",56852,*,02/03/2020,24055.73,AMJK,KS,Debit Pepsi usage,CFDP,TA,, FORTDLE02 FORTDSP01,20106.59,F255,RS,FORTDSP01
AM00087,M3,VB11209,A1,BUCA094,SIGMA SUPPLY OF NORTH AMERICA,01/28/2020,493.23,N,BP,Order shipped at the wrong price.,8967.84,*,02/03/2020,493.23,AMJK,MR,price,CFJM,CL,, SIGMAGP01,8967.84,S171,RS,SIGMAHS01
AM00088,R1,UBC0255,A1,BUBB008,"SHURTAPE TECHNOLOGIES, LLC",01/28/2020,32953.12,N,BP,"Shurtape Vertical Pkg. Rebate 2019
Total lb: 1,647,656 lb. 
Rebate: $0.02/lb. 
Total rebate: $32,953.12",1647656,*,02/03/2020,32953.12,AMSC,KS,Rebate 2019 vertical packaging,CFTG,TT,, SHURTHU03,38635.36,S321,RS,SHURTHI07
AM00089,M2,UWA1121,A1,WUAA580,WESTERN PLASTICS - (GA),01/28/2020,371.57,N,SW,KEY IN ERROR - PRICE ,0,*,02/03/2020,371.57,AMJK,MN,CREDIT PRICE DISCREPANCY,8SW,HLB,, WESTECA02,8732.33,W051,RS,WESTECA03
AM00090,M3,UBA0049,A2,BU7A799,OVERWRAPS,01/29/2020,641.9,N,BP,PRICE SHOULD HAVE BEEN $.89,4585,*,02/03/2020,641.9,AMJK,GO,price,CFJL,VA,, OVERWDA01,4562.08,O006,RS,OVERWDA01
AM00090,M3,UBA0050,A2,BU7A838,OVERWRAPS,01/29/2020,211.26,N,BP,PRICE SHOULD HAVE BEEN $.87,3521,*,02/03/2020,211.26,AMJK,GO,price,CFJL,BA,, OVERWDA01,3151.3,O006,RS,OVERWDA01
AM00090,M3,UBA0053,A1,BU9A157,OVERWRAPS,01/29/2020,1627.08,N,BP,PRICE SHOULD HAVE BEEN $.89,11622,*,02/03/2020,1627.08,AMJK,GO,price,CFJL,VA,, OVERWDA01,11563.89,O006,RS,OVERWDA01
AM00090,M3,UBA0491,A2,BU9A156,OVERWRAPS,01/29/2020,219.36,N,BP,PRICE SHOULD HAVE BEEN $.87,3656,*,02/03/2020,219.36,AMJK,GO,price,CFJL,BA,, OVERWDA01,3272.12,O006,RS,OVERWDA01
AM00090,M3,UBA0926,A2,BU7A154,OVERWRAPS,01/29/2020,0,N,BP,PRICE SHOULD HAVE BEEN $.89,4357,*,02/03/2020,0,AMJK,GO,price,CFJL,VA,, OVERWDA01,4335.22,O006,RS,OVERWDA01
AM00090,M3,UBA0927,A2,BU7A155,OVERWRAPS,01/29/2020,511,N,BP,PRICE SHOULD HAVE BEEN $.89,3650,*,02/03/2020,511,AMJK,GO,price,CFJL,VA,, OVERWDA01,3631.75,O006,RS,OVERWDA01
AM00090,M3,UBA0928,A2,BU7A257,OVERWRAPS,01/29/2020,486.5,N,BP,PRICE SHOULD HAVE BEEN $.89,3475,*,02/03/2020,486.5,AMJK,GO,price,CFJL,VA,, OVERWDA01,3457.63,O006,RS,OVERWDA01
AM00090,M3,UBA0930,A2,BU7A260,OVERWRAPS,01/29/2020,117.66,N,BP,PRICE SHOULD HAVE BEEN $.87,1961,*,02/03/2020,117.66,AMJK,GO,price,CFJL,BA,, OVERWDA01,1755.1,O006,RS,OVERWDA01
AM00090,M3,UBA0931,A2,BU7A418,OVERWRAPS,01/29/2020,142.92,N,BP,PRICE SHOULD HAVE BEEN $.87,2382,*,02/03/2020,142.92,AMJK,GO,price,CFJL,BA,, OVERWDA01,2131.89,O006,RS,OVERWDA01
AM00090,M3,UBA0932,A2,BU7A419,OVERWRAPS,01/29/2020,320.22,N,BP,PRICE SHOULD HAVE BEEN $.87,5337,*,02/03/2020,320.22,AMJK,GO,price,CFJL,BA,, OVERWDA01,4776.62,O006,RS,OVERWDA01
AM00090,M3,UBA0934,A2,BU7A709,OVERWRAPS,01/29/2020,213.3,N,BP,PRICE SHOULD HAVE BEEN $.87,3555,*,02/03/2020,213.3,AMJK,GO,price,CFJL,BA,, OVERWDA01,3181.73,O006,RS,OVERWDA01
AM00090,M3,UUA0051,A2,BUT7478,OVERWRAPS,01/29/2020,2420.43,N,BP,PRICE SHOULD HAVE BEEN $1.375,16136.23,*,02/03/2020,2420.43,VAMT,GO,price,CFJL,CHS,, OVERWDA01,24607.75,O006,RS,OVERWDA01
AM00091,M3,UB41183,A1,BU4A246,OVERWRAPS,01/29/2020,0,N,BP,"ORDER WAS BILLED AT THE RIGHT PRICE $.905
CLAIM NEEDS TO BE REJECTED",0,D,02/12/2020,0,AMJK,GO,denied,CFJL,,, OVERWDA01,3104.16,O006,RS,OVERWDA01
AM00092,M4,VW11148,A1,WV1A877,GREAT SOUTHWEST PAPER CO,01/29/2020,9687.6,N,SW,CONSIGNMENT REPORT DID NOT SHOW AS V-GRADE,0,*,02/03/2020,9687.6,AMJK,CSM,CREDIT PRICE DISCREPANCY,SWPBS,,, GREATHO02,19375.2,G050,RS,GREATHO02
AM00093,M3,UBC0694,A2,BU9A840,OVERWRAPS,01/29/2020,764.26,N,BP,PRICE SHOULD HAVE BEEN $.84,5459,*,02/03/2020,764.26,AMJK,GO,price,CFDP,AA,, OVERWDA01,5158.76,O006,RS,OVERWDA01
AM00094,S1,VB11346,A1,BUBA972,PRINTPACK INC (METALLIZING),01/29/2020,3544.75,Y,BP,"S000089696 was not loaded, still in AMSC",4019,*,02/03/2020,3544.75,AMSC,DB,pallet not shipped,CFMS,NWP,, PRINTVR11,3544.76,P043,RS,PRINTVR14
AM00096,M4,UWC0947,A1,WUCA764,KROGER NASHVILLE - RASC (RP) AM,01/29/2020,352.32,N,SW,LATE FEE - $352.32,0,*,02/04/2020,352.32,AMAZ,JZU,CREDIT,BB,,, CLACKCL01,11744,K024,RS,KROGENA20
AM00097,M4,VW10194,A1,WUCA537,KROGER NASHVILLE - RASC (RP) AM,01/29/2020,482.97,N,SW,LATE FEE - $482.97,0,*,02/04/2020,482.97,AMAZ,JZU,CREDIT ,BB,,, RALPHRI02,16099.2,K024,RS,KROGENA20
AM00098,M3,VW11000,A1,WV1A002,WESTERN PLASTICS - (GA),01/29/2020,259.89,N,SW,"PRICE DISPUTE - WRONG PRICE ON P.O.	",0,*,02/07/2020,259.89,AMJK,MN,CREDIT PRICE DISCREPANCY ,8SW,CLV,, WESTECA02,3941.68,W051,RS,WESTECA03
AM00098,M3,VW11082,A1,WV1A002,WESTERN PLASTICS - (GA),01/29/2020,259.89,N,SW,"PRICE DISPUTE - WRONG PRICE ON P.O.	",0,*,02/07/2020,259.89,AMJK,MN,CREDIT PRICE DISCREPANCY ,8SW,CLV,, WESTECA02,3941.68,W051,RS,WESTECA03
AM00098,M3,VW11152,A1,WV1A002,WESTERN PLASTICS - (GA),01/29/2020,779.67,N,SW,PRICE DISPUTE - WRONG PRICE ON P.O.,0,*,02/07/2020,779.67,AMJK,MN,CREDIT PRICE DISCREPANCY ,8SW,CLV,, WESTECA02,11825.05,W051,RS,WESTECA03
AM00099,M4,UWC0946,A1,WUCA763,KROGER NASHVILLE - RASC (RP) AM,01/29/2020,352.32,N,SW,LATE FEE - $352.32,0,*,02/04/2020,352.32,AMAZ,JZU,CREDIT ,BB,,, KINGSAU04,11744,K024,RS,KROGENA20
AM00100,M2,VB10903,A1,BUAA367,SONOCO (PLASTIC PACKAGING),01/29/2020,3886.16,N,BP,Did not put in with Shurtape Pricing,12298,*,02/03/2020,3886.17,AMJK,CJ,price,CFDP,TT,, CONSOHI01,14708.41,P231,RS,SONOCHI01
AM00101,P1,UBB0053,A2,BUAA531,FORT DEARBORN COMPANY,02/28/2020,1874.77,N,BP,"
Reel# 9101101364 Baggy Edge on back side
Reel # 9101101362  Baggy edges ",1626,*,03/03/2020,1874.77,AMJK,YM,AM2020-01001 baggy edge,CFDP,PL,, FORTDWI01 WALLEWI01,5570.14,F255,RS,FORTDEG01
AM00101,P1,UBB1245,A1,BUAA877,FORT DEARBORN COMPANY,01/30/2020,1262.53,N,BP,"Very Baggy Edge causeing upcurl
9101302779
",1095,*,03/03/2020,1262.54,AMJK,YM,AM2020-01001 baggy edge,CFDP,VS,, FORTDWI01 WALLEWI01,6347.27,F255,RS,FORTDWI01
AM00101,P1,UBC0674,A1,BUBA962,FORT DEARBORN COMPANY,01/30/2020,972.28,N,BP,"Breases in middle of Roll/baggy edge
9111302852
",1115,*,03/03/2020,972.28,AMJK,KS,AM2020-01001 baggy edge,CFDP,VS,, FORTDWI01 WALLEWI01,10702.93,F255,RS,FORTDWI01
AM00101,P1,UBC1350,A1,BUBA408,FORT DEARBORN COMPANY,01/30/2020,1814.82,N,BP,"Baggy Edge
9121100145
9121100201
",1574,*,03/03/2020,1814.82,AMJK,KS,AM2020-01001 baggy edge,CFDP,PL,, FORTDWI01 WALLEWI01,12551.56,F255,RS,FORTDWI01
AM00101,P1,UBC1352,A1,BUBA963,FORT DEARBORN COMPANY,01/30/2020,1102.28,N,BP,"Very Baggy Edge causeing upcurl
9111302817
",914,*,03/03/2020,1102.28,AMJK,KS,AM2020-01001 baggy edge,CFDP,VS,, FORTDWI01 WALLEWI01,14347.78,F255,RS,FORTDWI01
AM00102,P1,VB11751,A1,BUBA777,C-P FLEXIBLE PACKAGING,01/30/2020,941.17,N,BP,AMJk- PL - baggy edge,783,*,03/12/2020,941.17,AMJK,MR,#90697 baggy ,CFLD,PL,, CPFLEBR01,1943.12,C047,RS,CPFLEYO01
AM00103,M1,VW10893,A1,WV1A550,PAK WEST PAPER & PACKAGING,03/02/2020,0,Y,SW,KEY IN ERROR - OVER-SHIPPED 7 PALLETS DIVERT TO GWC PO#200815,0,*,03/04/2020,0,AMJK,JZU,"PAPERWORK DIVERT ONLY - REF TO NEW SO# WV2A220, WV2A276",SWDP,EHB,, PAKWESA01,23938.24,P742,RS,PAKWESA01
AM00103,M1,VW11307,A1,WV1A319,PAK WEST PAPER & PACKAGING,01/30/2020,0,Y,SW,"KEY IN ERROR - OVER-SHIPPED 7 PALLETS
DIVERT TO GWC PO#200815",0,*,03/04/2020,0,AMAZ,JZU,"PAPERWORK DIVERT ONLY - REF TO NEW SO# WV2A220, WV2A276",SWDP,EHB,, PAKWESA01,21175.2,P742,RS,PAKWESA01
AM00104,P1,UWB0011,A2,WUAA499,SUNRISE MANUFACTURING,01/30/2020,2185.6,Y,SW,"NO CLING - 40 RLS  ADDITION
REF TO AM91237",2230.4,*,02/20/2020,2185.6,AMAZ,EV,"RTN 20-S, 20-G",SWMD,ELB,, SUNRIRC01,21856,S642,RS,SUNRIRC01
AM00105,M2,VB10179,A2,BUBA775,INTERSTATE PACKAGING,01/30/2020,337.92,N,BP,Price entered incorrectly.  Should be $1.006.  Price list attached. ,0,*,02/07/2020,337.92,AMJK,MR,price,CFJM,,, INTERWB02,8716.28,I014,RS,INTERWB01
AM00105,M2,VB10203,A2,BUBA775,INTERSTATE PACKAGING,01/30/2020,489.76,N,BP,Price entered incorrectly.  Should be $1.006.  Price list attached. ,0,*,02/07/2020,489.76,AMJK,MR,price,CFJM,,, INTERWB02,12633.11,I014,RS,INTERWB01
AM00106,M2,UBA1836,A2,BUAA412,NAVIS INDUSTRIES,01/30/2020,399.49,N,BP,"Price entered incorrectly.  
SPR attached",0,*,02/07/2020,399.49,AMJK,MR,price,CFJM,CL,, NAVISEL03,35954.1,NA54,RS,NAVISEL03
AM00107,P1,UWC0776,A1,WUAA657,WESTERN PLASTICS- CANADA,01/30/2020,957.6,N,SW,GEL - 38 RL,958,*,02/20/2020,957.6,AMJK,MN,SCRAP IN FIELD 38 RL,SWKC,ELB,6234, WESTEMI03,8820,W120,RS,WESTEMI01
AM00108,M3,UB70090,A1,BU2A656,PRINTPACK A/P - SNACKS DIV,01/31/2020,181.85,N,BP,AMJK- Price should be 2.212,1347,*,02/07/2020,181.85,AMJK,SN,price,CFMS,KWM,, PRINTVR02,3161.41,P043,RS,PRINTVR02
AM00109,T2,VW11142,A1,WV1A814,CROWN PACKAGING CORP.,01/31/2020,0,Y,SW,FedEx DO NOT DELIVER TO SPARTAN NASH,0,*,02/20/2020,0,AMJK,MN,PAPERWORK TO CLAIM FEDEX ONLY ,SWLU,EHB,, SPARTHY01,6668,C150,RS,CROWNCH02
AM00109,T2,VW11238,A1,WV1A814,CROWN PACKAGING CORP.,01/31/2020,0,Y,SW,FedEx DO NOT DELIVER TO SPARTAN NASH,0,*,02/20/2020,0,AMJK,MN,PAPERWORK TO CLAIM FEDEX ONLY ,SWLU,EHB,, SPARTHY01,6668,C150,RS,CROWNCH02
AM00110,M3,UW70886,A1,WU7A601,NATIONAL PAPER & PLASTICS CO.-PAUL CELLA,01/31/2020,113.6,N,SW,SHORT PAID $113.60 DUE TO PRICING ,0,D,02/07/2020,0,AMJK,CMB,DENY,SWBU,PSB,, JOSHECL03,5430.6,N044,RS,MAILEHA04
AM00111,P1,VB11657,A1,BUCA861,AMPAC,01/31/2020,750.56,N,BP,baggy rolls causing wrinkles (video wouldn't play),822.98,*,03/12/2020,750.56,AMJK,MR,#20-0050 baggy,CFBL,BA,, AMPACHP01,1469.23,C293,RS,AMPACHP01
AM00112,P1,UBC1704,A1,BUCA699,"EPAC HOLDINGS, LLC",01/31/2020,81.74,N,BP,"Wrinkle Near Center 
9121101185",67,*,02/21/2020,81.74,AMJK,MR,MA00056 wrinkles,CFTG,HD,, EPACBLO01,4909.28,E427,RS,EPACHAU01
AM00113,S6,VB12116,A1,BV1A976,PRINTPACK INC (METALLIZING),01/31/2020,1052.23,Y,BP,"weight on BOL/INVOICE is short weight, actual weight is 3,457 lbs",1193,*,02/03/2020,1052.22,AMSC,DB,weight short,CFMS,NWP,, PRINTVR11,1052.23,P043,RS,PRINTVR14
AM00114,P1,UWC0139,A2,WUBA701,SINK PAPER AND PACKAGING,01/31/2020,630,Y,SW,"BREAKING - 20 RL, SAMPLE INVALID 2/7 SWJD
WILL VISIT END USER (NO DATE YET), SWJD 2/17",720,*,03/03/2020,0,AMJK,CY,"ON HOLD - SAMPLE INVALID, JEFF WILL RE-VISIT THE CUSTOMER",SWJD,EPB,, SINKPUR01,7440.48,S528,RS,SINKPUR05
AM00115,P1,UBB1677,A1,BU8B092,PRINTPACK A/P - SNACKS DIV,02/03/2020,512.81,N,BP,amjk- aa30- baggy film and wrinkles ,262,*,03/12/2020,512.81,AMJK,SN,#11-2260 baggy,CFMS,AA,, PRINTVR02,7707.86,P043,RS,PRINTVR02
AM00116,P1,UB11806,A2,BU1A269,"GRAFO REGIA, S. DE R.L DE C.V.",02/03/2020,2242.03,N,BP,"Customer claims ""white dots"" on film. Samples on way. Requested roll numbers. This is same issue as previous claim per Sales rep.
****CORRECTIVE ACTION REPORT NEEDED******",1775.43,*,03/03/2020,2242.73,AMJK,AF,#202002 white dots,AMCP,YCL,, GRAFOLA06,46012.64,G089,ES,GRAFOMO03
AM00117,R1,UW81058,A1,WU8A145,PREFERRED PLASTICS AND PACKAGING,02/03/2020,16365.86,N,SW,2019 3RD QTR - 818293 LBS AT $0.02/LB,0,*,02/05/2020,16365.86,AMJK,CS,"2019 3RD QTR - 818293 LBS AT $0.02/LB	",SWKC,,, PREFEMO01,28396,P290,RS,PREFELY01
