BL_Number,Truck_Appointment_Date,Site,Product_Group,Product_Code,Unit_Freight,Carrier_ID,pallet_count,pick_weight
W61A836,2026-01-28,AMJK,SW,EPB0802005000AM-40,1.89,AAL-AM,15,19200
W61A836,2026-01-28,AMJK,SW,EPB0901975000AM-40,1.89,AAL-AM,3,4254
W61A836,2026-01-28,AMJK,SW,HLP140450450AM-64,1.89,AAL-AM,1,1471
W61A836,2026-01-28,AMJK,SW,PSB0381701476AM-96P,1.89,AAL-AM,3,1098
W61A840,2026-02-03,AMJK,SW,HLP115400450AM-128P,21.33,SAIA-IP,6,3204
W61A848,2026-02-03,AMJK,SW,EHB0701976000W120-40,8.13,CHARGER-AM,2,2648
W61A848,2026-02-03,AMJK,SW,ELB0451977000W120-50,8.13,CHARGER-AM,4,4964
W61A848,2026-02-03,AMJK,SW,ELB0452006800W120-50,8.13,CHARGER-AM,4,4896
W61A848,2026-02-03,AMJK,SW,ELB0552956000GN-25,8.13,CHARGER-AM,2,1948
W61A848,2026-02-03,AMJK,SW,EPB0802006000AM-40,8.13,CHARGER-AM,1,1536
W61A848,2026-02-03,AMJK,SW,EXB0501906800W120-50,8.13,CHARGER-AM,2,2584
W61A848,2026-02-03,AMJK,SW,HCB0651801500W120-36,8.13,CHARGER-AM,1,1011
W61A848,2026-02-03,AMJK,SW,HCB0751301500W120-48,8.13,CHARGER-AM,3,3369
W61A848,2026-02-03,AMJK,SW,HCB0901401500W120-48,8.13,CHARGER-AM,1,1452
W61A848,2026-02-03,AMJK,SW,HLB0401201476W120-80,8.13,CHARGER-AM,1,907
W61A848,2026-02-03,AMJK,SW,HLB0471301476W120-48,8.13,CHARGER-AM,9,6237
W61A848,2026-02-03,AMJK,SW,HLB0591301476W120-48,8.13,CHARGER-AM,1,869
W61A850,2026-02-21,AMJK,SW,PSB0301701476AM-112P,21.04,CHARGER-AM,52,17524
W61A852,2026-01-29,AMJK,SW,EPB0701976000AM-40,3.32,AAL-AM,2,2648
W61A852,2026-01-29,AMJK,SW,EPB0802956000AM-20,3.32,AAL-AM,16,18128
W61A852,2026-01-29,AMJK,SW,HCB0801801500L263-48,3.32,AAL-AM,8,13272
W61A854,2026-02-23,AMJK,SW,EHB0701975000AM-40,5.82,SAIA-IP,4,4412
W61A856,2026-02-02,AMJK,SW,AM1-19763,18.38,DRAKE-AM,10,11910
W61A856,2026-02-02,AMJK,SW,CLS0381501476AM-144P,18.38,DRAKE-AM,10,4850
W61A856,2026-02-02,AMJK,SW,EHB0636005000AM-16,18.38,DRAKE-AM,2,2420
W61A856,2026-02-02,AMJK,SW,EHG0632005000AM-50,18.38,DRAKE-AM,3,3780
W61A856,2026-02-02,AMJK,SW,HCB0801801500ENV-48,18.38,DRAKE-AM,3,4977
W61A856,2026-02-02,AMJK,SW,PSB0251501968ENV-126P,18.38,DRAKE-AM,3,1116
W61A857,2026-01-28,AMJK,SW,EPB0751975000AM-40,8.8,SAIA-IP,1,1182
W61A857,2026-01-28,AMJK,SW,EPB1151973500AM-40,8.8,SAIA-IP,2,2538
W61A857,2026-01-28,AMJK,SW,HTR0801801500AM-48,8.8,SAIA-IP,2,3318
W61A859,2026-02-10,AMJK,SW,EHB0511977000T105-50,7.91,AAL-AM,5,7035
W61A859,2026-02-10,AMJK,SW,ELB0511979000T105-40,7.91,AAL-AM,10,14470
W61A859,2026-02-10,AMJK,SW,EPB0702006000AM-40,7.91,AAL-AM,3,4032
W61A859,2026-02-10,AMJK,SW,HTO0801801500AM-48,7.91,AAL-AM,2,3318
W61A859,2026-02-10,AMJK,SW,PSB0381701476AM-48,7.91,AAL-AM,8,5856
W61A860,2026-02-24,AMJK,SW,ETY0802005000W051-40,6.02,CAL-AM,6,7680
W61A860,2026-02-24,AMJK,SW,HSR0631501500W051-64,6.02,CAL-AM,1,1452
W61A860,2026-02-24,AMJK,SW,HTL0801501500W051-48,6.02,CAL-AM,10,13820
W61A860,2026-02-24,AMJK,SW,HTY0801801500AM-48,6.02,CAL-AM,9,14931
W61A863,2026-01-27,AMJK,SW,PSB0251501968M530-126P,27.55,CWF-IP,2,744
W61A865,2026-02-10,AMJK,SW,ELB0631976000AM-40,15.96,SAIA-IP,5,5955
W61A869,2026-01-28,AMJK,SW,EHR0632005000AM-50,18.25,SAIA-IP,2,2520
W61A870,2026-01-24,AMJK,SW,HCB0801801500AM-48,10.38,GILTNER-AM,5,8295
W61A870,2026-01-24,AMJK,SW,HCB0901801500AM-48,10.38,GILTNER-AM,2,3732
W61A870,2026-01-24,AMJK,SW,HLP100450450AM-64,10.38,GILTNER-AM,2,2140
W61A870,2026-01-24,AMJK,SW,HLP115280450AM-80,10.38,GILTNER-AM,2,1870
W61A870,2026-01-24,AMJK,SW,HTL0801801500AM-48,10.38,GILTNER-AM,1,1659
W61A870,2026-01-24,AMJK,SW,HTR0801801500AM-48,10.38,GILTNER-AM,2,3318
W61A870,2026-01-24,AMJK,SW,PSB0301701476AM-112P,10.38,GILTNER-AM,30,10110
W61A877,2026-01-26,AMJK,SW,AM1-19771,6.02,CAL-AM,2,2238
W61A877,2026-01-26,AMJK,SW,EHB0551978000AM-40,6.02,CAL-AM,1,1387
W61A877,2026-01-26,AMJK,SW,EHB0631975000AM-50,6.02,CAL-AM,9,11169
W61A877,2026-01-26,AMJK,SW,ELB0441977500AM-50,6.02,CAL-AM,2,2600
W61A877,2026-01-26,AMJK,SW,ELB0471979000AM-40,6.02,CAL-AM,1,1333
W61A877,2026-01-26,AMJK,SW,ELB0551976000AM-50,6.02,CAL-AM,1,1300
W61A877,2026-01-26,AMJK,SW,ELB1151973500AM-40,6.02,CAL-AM,1,1269
W61A877,2026-01-26,AMJK,SW,EPB0801975000AM-40,6.02,CAL-AM,4,5044
W61A877,2026-01-26,AMJK,SW,ETK0802005000AM-40,6.02,CAL-AM,1,1280
W61A877,2026-01-26,AMJK,SW,HCB0801801500AM-48,6.02,CAL-AM,1,1659
W61A877,2026-01-26,AMJK,SW,HLP115400450AM-64,6.02,CAL-AM,1,1068
W61A877,2026-01-26,AMJK,SW,HSB0631801500AM-64,6.02,CAL-AM,3,5226
W61A877,2026-01-26,AMJK,SW,PSB0301701476AM-112P,6.02,CAL-AM,1,337
W61A877,2026-01-26,AMJK,SW,PSB0381501476AM-144P,6.02,CAL-AM,3,1455
W61A887,2026-03-25,AMJK,SW,EHB0631975000C326-50,9.81,DRAKE-AM,10,12410
W61A887,2026-03-25,AMJK,SW,UMH0903005000P644-20,9.81,DRAKE-AM,23,24840
